Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Yaw,Pitch,Roll
09:57:22.732504,1.3663018,4.2610188,9.64128,0.36146885,-0.5467083,-0.22005773,31.237713074702405,-23.63339709434958,-8.065889065404887
09:57:22.742267,-0.0035892338,3.9338005,5.9874406,0.94116294,-0.04734066,-0.6187883,35.64913418412771,-33.305255732694874,0.034346550061494625
09:57:22.752913,0.17347965,4.551747,7.3028946,0.8093726,0.5830537,-0.45019442,34.9627070027306,-31.927200180847684,-1.3608004662913256
09:57:22.763835,0.11246266,5.1822557,7.7437725,0.7591304,0.98315865,-0.3736858,35.094345238604255,-33.788276465514414,-0.832046974584342
09:57:22.774441,0.1160519,6.250053,10.198809,0.7576033,1.3070605,-0.27839363,35.46464735955108,-31.499220527454685,-0.6519385680699552
09:57:22.783336,-0.13160525,6.3565335,9.919446,0.7718055,1.223069,-0.31840414,35.79027321313686,-32.650086912034325,0.7601214007252582
09:57:22.793823,-0.5940182,6.314659,9.212367,0.704765,1.1656493,-0.3423799,36.89188368851695,-34.37345633774984,3.6893544278258905
09:57:22.802507,-0.9451649,5.951548,8.817552,0.58839864,1.1235008,-0.35245886,37.719275729099365,-33.86641041452478,6.11824824385788
09:57:22.812783,-0.9732806,5.627321,8.69133,0.44683477,0.92848784,-0.3800997,38.02306888300319,-32.75892597645848,6.3895296973124465
09:57:22.822358,-0.74596244,5.3012986,9.01795,0.32955208,0.4535541,-0.42835665,37.41761359421658,-30.364319710059952,4.72872608505471
09:57:22.833013,-0.6789634,4.9603214,8.696713,0.2780882,-0.1368298,-0.48287475,37.36982617568859,-29.624162845556935,4.464098516512205
09:57:22.844040,-0.84406817,4.8711886,7.919645,0.2597628,-0.66338015,-0.5076141,38.31931126277957,-31.45049054282123,6.083564116365732
09:57:22.854198,-1.3351951,5.0889354,7.0396843,0.24632415,-1.0501992,-0.46851984,41.820438910571426,-35.38353886315718,10.739545271665222
09:57:22.864747,-1.6265212,5.5094743,6.378069,0.18050537,-1.200773,-0.18951537,45.12898595962019,-39.93021820871625,14.30651167418777
09:57:22.875043,-1.2017952,6.0323057,6.4181485,0.17760384,-0.97918814,-0.030695075,43.47846733159202,-42.73255944780786,10.605791384696154
09:57:22.883586,-1.1126626,6.2291155,6.8482585,0.24662958,-0.58381724,0.17531316,42.477236731349024,-41.91807646475676,9.228423974407846
09:57:22.895283,-0.8380861,6.2344995,7.0983086,0.38239038,0.0029015245,0.44164258,40.484549531565314,-41.096534481198454,6.733649141849675
09:57:22.903855,-0.19501504,6.198009,7.361519,0.52914643,0.76050484,0.69346434,36.93204861593121,-40.085704050077005,1.5174757210630152
09:57:22.913489,0.5940182,6.460023,8.452047,0.63497573,1.4904673,0.81990975,32.16450485827602,-37.323124757238624,-4.020193423295676
09:57:22.923385,1.0743774,6.6101727,12.374482,0.68185824,1.5451381,0.8222004,31.624353008143903,-28.020825456767923,-4.962091877766067
09:57:22.933840,0.7585248,6.6819572,9.739387,0.63940436,1.0239327,0.7751652,29.765192591539357,-34.3723054508747,-4.453331150172504
09:57:22.944780,0.8243274,6.6017976,10.547563,0.42988375,0.7264501,0.72828263,29.922515753786847,-31.964356409932552,-4.4687733541122565
09:57:22.954841,0.68853474,6.786045,10.757532,0.12720895,0.0056503373,0.63955706,30.187701263407178,-32.19164119984848,-3.6622150980456682
09:57:22.965399,0.357727,7.1653075,11.050653,-0.17256436,-0.5864134,0.55739814,30.959656073591187,-32.94591265027133,-1.8541067169489711
09:57:22.975060,0.1788635,7.3956165,11.610574,-0.3776563,-1.1661074,0.52960455,32.5426753571467,-32.492934504516086,-0.8825845581094712
09:57:22.985750,0.26979074,7.423134,11.267203,-0.43538138,-1.656465,0.56518644,32.56105881129779,-33.370412322282206,-1.3716728467895165
09:57:22.995465,0.7908279,7.259226,10.347761,-0.4265241,-1.9139372,0.6336013,30.25375602287037,-34.97226926756862,-4.370335387133563
09:57:23.005713,1.2981063,7.031309,8.650054,-0.33428615,-1.738624,0.7029325,26.757549526375506,-38.79446703276985,-8.534641533048276
09:57:23.016434,1.1377872,7.266404,7.39442,-0.09529217,-0.8214368,0.7537855,25.553894317248133,-44.16462472051692,-8.747555604950499
09:57:23.027735,0.7040881,7.4063845,8.006983,0.22265382,0.23487078,0.88954633,27.389039788730916,-42.658557763245355,-5.025335160612153
09:57:23.037939,0.29192436,6.602994,7.62114,0.5435014,1.5915625,1.2610942,29.236675968658357,-40.885037673549014,-2.193616851013499
09:57:23.047647,0.010169496,6.6568327,7.9633136,0.5435014,1.5915625,1.2610942,29.584899503113117,-39.89349228154909,-0.07316915520580868
09:57:23.057695,1.1778669,7.219744,8.556135,0.91703445,2.6941419,1.4831371,21.265319282687383,-39.89309954567182,-7.838266181125042
09:57:23.067576,4.214957,6.593423,8.885149,1.0651649,2.804858,1.4092246,4.619928001765577,-33.84017565792276,-25.378834861273415
09:57:23.078094,5.519644,6.2979093,7.879565,1.1099094,2.6507716,1.0651649,-7.443701520699038,-33.21013510321869,-35.01128330810773
09:57:23.086339,2.9365916,4.549354,6.791429,0.9449807,2.5182178,0.7572979,0.9937676580794081,-31.585287741186015,-23.38349754809174
09:57:23.096079,2.3288147,4.820341,7.764111,0.7314896,2.306254,0.59542334,5.822212050417072,-30.738863378481355,-16.696409378927218
09:57:23.105939,1.7623138,5.440082,9.377472,0.65116316,1.8856854,0.42056835,10.964016877416752,-29.689268208725494,-10.643486344951809
09:57:23.116542,0.5084748,5.6650076,10.274182,0.71820366,1.3849435,0.29549736,17.27213114670947,-28.84196616671249,-2.833287545560465
09:57:23.127627,-0.076570325,6.006583,9.846465,0.8788565,0.8930587,0.263886,18.273966218694014,-31.383435160644627,0.44554748690765356
09:57:23.137380,-0.39960137,6.1190457,8.16132,1.0214894,0.5980195,0.26510772,19.21390270132532,-36.82824681601994,2.803125216742277
09:57:23.147054,-0.4528417,6.3625154,6.7698936,1.0593618,0.45981526,0.2780882,19.215062125936928,-43.15938821432571,3.8268435744973086
09:57:23.157697,-0.2835495,6.3158555,6.040681,0.9813261,0.27472857,0.28602922,18.06712930760581,-46.24424656805655,2.6874903275373727
09:57:23.167905,0.43968117,6.038288,5.782854,0.83151585,0.016034741,0.21807247,11.815659504647302,-46.15537214657635,-4.347939623731914
09:57:23.178201,0.631107,6.2267227,5.846264,0.70980453,-0.20493926,0.0787993,9.923836269658109,-46.6393252002176,-6.161247699777696
09:57:23.188664,0.8129615,6.3236322,6.068198,0.6256603,-0.34711397,-0.018630842,8.334099495053886,-45.92623637539534,-7.630527685066396
09:57:23.198995,1.0881361,6.192625,6.283552,0.65574455,-0.28755635,-0.12507097,5.839713983278406,-44.15929717296431,-9.824596182338762
09:57:23.208263,1.2263216,6.426523,4.668397,0.5969505,-0.13240114,-0.2635806,1.8542941202643233,-53.09083160717192,-14.718263651886465
09:57:23.220028,-0.37806597,7.166504,6.739983,0.3284831,-0.36345413,-0.38086328,19.044507179719833,-46.711834488446456,3.2105287118172012
09:57:23.228960,-1.9028922,7.778468,7.4494553,0.19470756,-0.77989924,-0.34161633,29.08408954260027,-45.33270318180499,14.32924510506651
09:57:23.240200,-2.236691,8.16431,7.6402826,0.27335414,-1.1502254,0.014965758,31.37726408472952,-45.72254305887264,16.317379983768408
09:57:23.249121,-1.7461623,8.082356,6.867999,0.42133188,-0.9582666,0.19180603,30.39404127823326,-48.75615450326087,14.26498924667597
09:57:23.259461,-0.9816555,7.98126,7.1712894,0.57618165,-0.6533011,0.36009446,24.9009316476895,-47.79526300025597,7.794596512892919
09:57:23.268209,-0.58624154,7.6827555,6.5072813,0.7815791,-0.30343837,0.45798272,22.556648507548335,-49.621208206926745,5.147884549134638
09:57:23.279336,-0.5886344,7.804789,6.175875,0.84342736,-0.12033691,0.54136336,22.53628259099065,-51.5195431735159,5.44452222610923
09:57:23.288641,-0.8255238,7.944171,6.1854467,0.8322794,-0.14034216,0.6164976,22.9578504043003,-51.849717933088904,7.601902362254873
09:57:23.298589,-0.93738824,7.7874413,5.910272,0.7704311,-0.34451786,0.7007945,23.677207635233334,-52.460046561848316,9.012228850383078
09:57:23.310633,-0.49052864,7.7054873,4.843073,0.6465818,-0.5754181,0.7973084,22.20737653905598,-57.71783056227575,5.783457130179596
09:57:23.320110,0.43070808,7.5696945,4.107878,0.47920966,-0.6846071,0.8814526,11.524936771493941,-61.38096346699114,-5.985551328662872
09:57:23.329306,1.5475581,7.222137,3.7369907,0.2896943,-0.70232165,0.9118422,-3.9582589754492927,-60.74901387441405,-22.495364635220394
09:57:23.340336,2.3778675,6.8925257,3.8787656,0.12552911,-0.64001524,0.8729007,-12.588439913947239,-56.57196387616856,-31.51027518862635
09:57:23.350409,2.361716,6.851249,3.8333018,-0.008093726,-0.52609223,0.8257128,-12.12795026765227,-56.68829907320681,-31.63742599021531
09:57:23.360525,2.5615165,6.68435,3.705884,-0.18019994,-0.41308546,0.79578125,-14.35504272956165,-56.021573572470594,-34.6523261313723
09:57:23.370661,2.5465615,6.686145,4.519444,-0.34925193,-0.29534465,0.7382089,-10.001859228094457,-52.19351208986691,-29.3998628483083
09:57:23.381714,1.6307086,7.19103,5.267799,-0.4500417,-0.21272756,0.707972,0.6975948608551996,-52.51726988671468,-17.200520028356472
09:57:23.391417,1.0444671,7.6289167,5.92762,-0.51433337,-0.13270657,0.7504259,6.841668583573426,-51.72784686772836,-9.993136222750705
09:57:23.403419,1.0378869,7.7497544,6.704689,-0.51815116,0.038177952,0.90573376,8.241341257256881,-48.799375940328716,-8.799550420007222
09:57:23.413489,0.79740816,7.6749787,8.084749,-0.47111595,0.100026235,1.001484,11.633477015141905,-43.372111040931166,-5.632930433043093
09:57:23.422388,1.7844474,7.115058,9.223733,-0.37841988,0.15683503,1.0782981,6.373791233917444,-37.138221291122626,-10.949325140512055
09:57:23.432728,3.0077782,6.306284,10.524232,-0.19577655,0.22326468,1.0757021,-0.43174636931812876,-29.948299717903645,-15.94969724036828
09:57:23.441810,3.4366915,5.837291,11.350354,0.07834116,0.3075616,1.0077453,-1.2822227684283254,-26.20709775097501,-16.845408248123753
09:57:23.451777,3.4163525,5.705087,11.959328,0.3771982,0.32100025,0.9512419,0.166114149317824,-24.640554591244857,-15.942747522887792
09:57:23.461669,2.961118,5.729614,10.844273,0.6090147,0.1357608,0.9072609,-0.9826956012697001,-27.00766080849762,-15.272767437012073
09:57:23.470582,2.8307092,5.616553,8.821739,0.7308788,-0.013744064,0.9035958,-3.946131547691112,-31.225364092683023,-17.790335891491043
09:57:23.482074,3.6580276,5.0596237,7.804789,0.7731799,-0.079715565,0.8481614,-11.565965717838207,-30.4128003927887,-25.11202376663062
09:57:23.492903,3.7238302,4.8819566,6.5294147,0.7892147,-0.10094251,0.7550072,-15.52366077579415,-33.00311548457019,-29.69680873756919
09:57:23.502829,3.2398818,4.92742,5.621937,0.7443174,-0.09849912,0.6688777,-15.464856262134926,-37.21255765495446,-29.95453909571045
09:57:23.512642,1.9782661,5.541777,4.2370906,0.6387935,-0.11468657,0.6418477,-10.54345395568874,-49.84227752469796,-25.027522373766516
09:57:23.522585,1.8131614,5.85763,3.5449667,0.4627168,-0.08994726,0.69438064,-12.275355141451255,-55.79390970705573,-27.088601965256856
09:57:23.532323,2.411367,7.6743803,3.714259,0.26892552,-0.13117945,0.7035433,-17.540683939590615,-60.01367570837048,-32.992395502667854
09:57:23.543130,-17.777475,43.97649,-6.2721863,-0.11957335,-0.054212693,0.8257128,110.08713806100045,-66.79653166743503,109.43368020272699
09:57:23.554071,-33.49832,16.043278,-6.0837517,-1.3030899,-0.45080528,2.399408,72.73370775441447,-25.23073245440544,100.29350056484842
09:57:23.563477,-10.0672035,25.01038,-0.3804588,-1.9382184,-1.2392564,3.5232143,93.06125913953203,-68.0600005506715,92.16428454678011
09:57:23.571965,-10.71506,18.650856,5.9264235,-1.6850221,-0.5094466,3.6290436,59.26058588067404,-56.71400790524273,61.05333295288397
09:57:23.585310,-11.790035,17.34617,8.517252,-1.0868499,0.009315421,3.9144619,51.456927414299805,-50.020279084657666,54.15523804214295
09:57:23.594884,-11.199606,10.423734,4.9752765,-0.58900946,0.1253764,5.256188,56.742401001622476,-40.38353103374082,66.0474511607814
09:57:23.604368,-3.9451663,3.7453656,8.149954,-0.5714476,0.16294351,5.7132545,30.454403075023247,-22.472019048637293,25.83033427107335
09:57:23.612720,3.3062828,-1.9280169,11.879168,-0.34100547,0.07207998,5.710353,-23.36655355630823,8.886760836650883,-15.553273060940741
09:57:23.624697,9.5048895,-5.9934225,15.251253,0.21944688,0.13835691,5.388589,-56.98983484958994,18.444164287526977,-31.931994973645033
09:57:23.632481,13.01217,-9.991829,17.019548,1.163664,0.39445463,4.7212386,-69.71106217873869,25.003780636211552,-37.39945212121352
09:57:23.642537,15.432509,-11.975479,16.531414,2.193858,0.71682924,4.019375,-75.35217688595475,27.90260000487688,-43.0309738277403
09:57:23.653464,19.590637,-14.178072,15.102899,3.0624828,0.9002361,3.238712,-77.34786936897326,29.81986142565614,-52.37049936673486
09:57:23.664305,25.049263,-16.442282,11.946167,3.627211,0.7417213,2.1481972,-75.10472596251437,30.645504937811037,-64.50320003095487
09:57:23.673599,27.59463,-16.763517,7.5607214,3.7976375,0.39628717,0.7597413,-72.76131537903966,30.36594187998783,-74.67742932803836
09:57:23.684458,27.27459,-16.59602,2.6201408,3.578496,0.04367558,-0.68979925,-71.26175417695254,31.202903015597435,-84.51270365737079
09:57:23.694382,22.531416,-14.718252,-0.8889336,3.0218613,-0.09101624,-1.9693716,-69.28968048808392,33.13347647506905,-92.25931979889167
09:57:23.704376,15.061622,-11.845669,-2.184049,2.3433628,-0.12720895,-2.7992074,-67.59478953611277,37.8950369870113,-98.25080955015105
09:57:23.714749,7.4715886,-8.318648,-2.4335005,1.6685293,-0.018019995,-3.0600393,-62.41075108815396,46.63149097323959,-108.04045821582778
09:57:23.724447,3.1740792,-5.0685964,-0.3152544,1.1900831,0.37002072,-2.8395236,-73.0854010249676,57.81755132415794,-95.6720989497694
09:57:23.734974,3.1495528,-3.0107691,3.539583,1.0089669,0.73607093,-2.4976017,-97.78246347876326,32.43416072670812,-41.662975729445954
09:57:23.744839,4.552943,-1.771287,6.34098,1.0705098,0.8909207,-2.3480968,-75.64285607665215,12.784321201606742,-35.67905724288154
09:57:23.755159,5.096712,-0.32662028,7.6851482,1.2397145,0.87778753,-2.4007823,-63.17248110515047,2.0285128226408964,-33.55193484475905
09:57:23.766469,3.9780676,1.5194423,7.446464,1.5552171,0.67819315,-2.6067908,-48.28779818658935,-10.202676181202941,-28.11212801049807
09:57:23.776219,-0.37208393,5.736194,4.1635113,1.5002409,0.5523586,-2.5499818,3.274001019443895,-53.91825779870019,5.106832124015099
09:57:23.786070,-1.9860427,7.4823565,3.7226338,1.3321052,0.3660502,-2.405822,25.835383488417282,-60.58143518312779,28.080131989331143
09:57:23.795963,-3.4420755,8.793025,2.7643085,1.0957073,0.1435491,-2.1801138,46.95345243033565,-63.340387645516884,51.232279077403504
09:57:23.805028,-3.8129628,10.133006,2.565106,0.7908945,0.01343864,-1.8830894,51.21171337781259,-65.60493686483461,56.06997570802389
09:57:23.815550,-3.7190447,10.822139,3.437888,0.5560237,-0.06474981,-1.5862176,43.20410887791637,-64.9210163628629,47.24968456482828
09:57:23.827087,-3.1956146,11.166107,4.1892343,0.42698222,-0.12720895,-1.3203464,35.292711007574354,-64.73886204788782,37.33696272049707
09:57:23.835370,-2.4891338,11.219945,4.77069,0.36925718,-0.18783553,-1.1018157,25.995628264082246,-64.37793436157685,27.553550017532547
09:57:23.846612,-1.7838492,11.173883,5.015356,0.37032616,-0.23456535,-0.9350544,18.369607650094412,-64.52724229683332,19.579328067204756
09:57:23.856639,-1.0893325,11.049457,5.0452666,0.39888325,-0.27946264,-0.7971557,11.65478379025776,-64.96133496953348,12.183803285816404
09:57:23.867431,-0.25244278,10.627124,4.9848475,0.41812494,-0.3538333,-0.70644486,3.21545455886925,-64.84199107416585,2.8990976988740074
09:57:23.878118,0.43429732,10.2107725,4.744369,0.42682952,-0.4743229,-0.66765606,-4.878624831674395,-64.98690036759685,-5.230252361656761
09:57:23.887782,0.8644072,9.951151,4.532604,0.42224815,-0.59908843,-0.645971,-10.014635096936965,-65.12310116983606,-10.79715535599334
09:57:23.897910,1.1240284,9.788439,4.633701,0.45217967,-0.7151494,-0.62642384,-12.572394945813231,-64.02864531761156,-13.635251781616317
09:57:23.907210,0.9026923,9.136395,3.1722846,0.4795151,-0.7792884,-0.5764871,-14.303865829658037,-70.15053021031565,-15.884016433762145
09:57:23.918807,1.2311072,9.418748,2.693122,0.396898,-0.7421794,-0.4811949,-22.1132121360636,-72.54731189196482,-24.566568274607988
09:57:23.928152,1.7844474,9.317652,3.2117662,0.35459682,-0.7183564,-0.396898,-25.71297796075419,-68.4793946562778,-29.05641361608338
09:57:23.938639,2.4849463,8.98146,2.8151557,0.335966,-0.7308788,-0.3477248,-37.497058939547586,-67.31097468553124,-41.43493961872132
09:57:23.949532,3.6221352,8.438289,2.1445673,0.2170035,-0.5517478,-0.36070532,-54.169424345049066,-63.487919731589166,-59.371385209389985
09:57:23.961176,3.8333018,8.217551,2.2241287,0.19150062,-0.37811446,-0.40529716,-54.04544616632958,-61.661554468284436,-59.877167547618605
09:57:23.969962,3.984648,8.179266,2.5591238,0.18264332,-0.20799349,-0.458899,-52.3603087244932,-59.92983513630857,-57.28956062584302
09:57:23.979670,3.7836509,8.073383,2.722434,0.20127417,-0.07269082,-0.5163186,-49.638010472284975,-59.99933914130262,-54.26401563486457
09:57:23.988528,3.4737802,8.082955,2.5836504,0.21547636,0.057266932,-0.55358034,-47.70342427667598,-61.82640108390269,-53.35969175856572
09:57:23.998332,3.1800613,8.052446,2.5178475,0.21440738,0.17516045,-0.5667136,-46.310670157734926,-63.26485258348572,-51.62920527573504
09:57:24.009534,2.8671997,8.204391,2.504687,0.18768282,0.2481567,-0.5647283,-44.885066243980695,-65.10697509320566,-48.86065639756207
09:57:24.017968,2.6213372,8.394022,2.4903302,0.13912046,0.25380704,-0.53433865,-42.58542351270744,-66.69629181117594,-46.46810943319831
09:57:24.028576,2.649453,8.224132,2.4945176,0.068873025,0.22433366,-0.49982578,-42.370105214217375,-66.13172886495019,-46.725218244125095
09:57:24.038844,2.9318058,8.164909,2.6925237,-0.014049487,0.1615691,-0.48669255,-42.89319183670821,-64.0095959200164,-47.4361316536967
09:57:24.049524,2.970091,8.156534,2.8630123,-0.069483876,0.11972606,-0.4964661,-41.145052729967645,-63.17113555788397,-46.05166255421887
09:57:24.059221,3.0209386,8.082955,2.986841,-0.09590302,0.11774081,-0.51036286,-41.116888444925095,-62.274645908563116,-45.325183143528804
09:57:24.070346,3.0472596,8.10449,2.984448,-0.11193776,0.13392825,-0.535713,-42.24519471467618,-62.242728434571646,-45.59663193661804
09:57:24.080472,2.7631118,8.184649,2.984448,-0.13117945,0.16844113,-0.5628958,-39.391251396405124,-63.57609747377403,-42.79465269755244
09:57:24.089885,2.3670998,8.318049,3.0520453,-0.15546063,0.20570281,-0.571753,-34.022374369127434,-65.09267950727283,-37.796374904450474
09:57:24.101093,2.0554347,8.463413,3.1082766,-0.18035266,0.228915,-0.5557183,-29.639694695729542,-66.23623758944055,-33.47578506570258
09:57:24.110671,1.9184456,8.523832,3.1657043,-0.21822518,0.23212196,-0.52624494,-26.976387079835423,-66.52617911970759,-31.216245790141055
09:57:24.120129,1.9280169,8.535796,3.1728828,-0.2716743,0.20845163,-0.49829865,-27.479015578214785,-66.49282730599042,-31.28515215358273
09:57:24.131421,1.9830518,8.547162,3.4007993,-0.34054735,0.17821468,-0.47279578,-27.208654492750878,-65.2696633690462,-30.247035116727076
09:57:24.141912,2.2187448,8.374879,3.822534,-0.42179003,0.107050985,-0.45859358,-26.986099608835183,-62.17739767516048,-30.132516750008058
09:57:24.151306,2.1571295,8.3174515,4.1371903,-0.43767205,0.1123959,-0.4691307,-24.113808694906183,-60.7091665507962,-27.53751956355053
09:57:24.160411,1.989632,8.379665,4.3262234,-0.42331716,0.122627586,-0.4756973,-21.30202301173974,-60.39225260349677,-24.69772156705057
09:57:24.171104,1.8257236,8.447861,4.433302,-0.40300646,0.14400724,-0.47065783,-19.48007005063884,-60.42324117176112,-22.382857759211944
09:57:24.181433,1.7270198,8.544769,4.512265,-0.37841988,0.15546063,-0.46180052,-17.362294766395515,-60.514854499098504,-20.943794957698206
09:57:24.194430,1.6713866,8.569296,4.5613184,-0.3582619,0.15622419,-0.44805646,-15.915669237923277,-60.451292758682364,-20.12415688937104
09:57:24.201335,1.68694,8.527422,4.462016,-0.35688752,0.10628742,-0.4369085,-17.11733686200218,-60.77726353682122,-20.709939525800724
09:57:24.213571,1.7910278,8.533403,4.343571,-0.3787253,0.059404895,-0.43583953,-20.41701661796097,-61.163599526844656,-22.408307044059413
09:57:24.222255,1.8131614,8.559725,4.319643,-0.39964682,0.03939965,-0.43736663,-19.30181748122714,-61.30804436741208,-22.770131192698962
09:57:24.233203,1.8658035,8.543573,4.4781675,-0.41186377,0.04550812,-0.44118443,-17.882782501907165,-60.410728265201655,-22.618777615786062
09:57:24.243193,1.8628124,8.455039,4.718646,-0.4005631,0.05375456,-0.45141613,-17.68234035542939,-59.036186845682444,-21.542961349806525
09:57:24.252888,1.8107685,8.446664,4.8616176,-0.3732277,0.066124216,-0.46210596,-17.488950379269646,-58.44200819921552,-20.428457184820743
09:57:24.262738,1.7168503,8.459227,4.924429,-0.334897,0.08231167,-0.47065783,-15.814672938213592,-58.34607819232269,-19.220570673502543
09:57:24.273455,1.588236,8.499306,4.819743,-0.29412296,0.10140064,-0.47630814,-13.9700428952946,-59.159820099848844,-18.238452650104534
09:57:24.284088,1.4733806,8.565707,4.6618166,-0.2663294,0.1201842,-0.47478104,-13.527529453121462,-60.28326327491088,-17.539290580999932
09:57:24.294144,1.2957134,8.602198,4.558327,-0.25716668,0.12690352,-0.47096324,-11.971706275293645,-61.149864016423756,-15.867904017510085
09:57:24.303464,1.1012967,8.651849,4.4165525,-0.26419145,0.10949437,-0.45828816,-10.039740311004994,-62.25087685025147,-14.0015437277467
09:57:24.314397,0.94636136,8.693723,4.17727,-0.29794076,0.07773031,-0.43660307,-8.87531600092288,-63.771959978413314,-12.764895289833579
09:57:24.325129,0.8452646,8.629117,4.171288,-0.42453885,0.00671932,-0.38636088,-7.412754787343356,-63.746483372809166,-11.455232983466669
09:57:24.334323,0.8542377,8.556135,4.3734818,-0.42453885,0.00671932,-0.38636088,-7.000677948772262,-62.48901822585314,-11.051988006379224
09:57:24.343760,0.8566305,8.461619,4.776074,-0.54960984,-0.060321167,-0.36039987,-5.987935064683207,-60.1680311534236,-10.168380093833013
09:57:24.354973,0.77407813,8.311469,5.1756754,-0.5668663,-0.06933116,-0.3605526,-4.07430943897651,-57.80379532316953,-8.5061536677938
09:57:24.364561,0.61914283,8.230712,5.487939,-0.5546493,-0.058946762,-0.35688752,-1.7032786377153413,-56.13863959975003,-6.436824915333377
09:57:24.373719,0.51445687,8.132606,5.748158,-0.5244124,-0.0413849,-0.3503209,-0.1415909820929147,-54.63938234108096,-5.114313315590379
09:57:24.383823,0.46061835,7.9836526,5.99761,-0.48440188,-0.027640838,-0.35093176,0.16641899987038872,-53.003855978280974,-4.391712598575234
09:57:24.394182,0.38524446,7.8891363,6.088537,-0.4355341,-0.029931515,-0.3582619,1.122194210939277,-52.28502296436674,-3.6204911799533526
09:57:24.403584,0.32183465,7.899306,6.1495543,-0.38742986,-0.031764057,-0.36742464,1.9461407412505425,-52.06151185396724,-2.9958202211539695
09:57:24.415617,0.18185452,7.868199,6.073582,-0.3437543,-0.04199575,-0.3735331,3.73020621613856,-52.32248313686967,-1.7150314722862292
09:57:24.426398,0.034695927,7.9447694,5.977869,-0.3141282,-0.058641337,-0.3736858,5.129672703486445,-53.040698018664024,-0.3325445684107314
09:57:24.435517,-0.096909314,7.9686975,5.937191,-0.29305398,-0.07314896,-0.35872006,6.228166905057718,-53.30786769823824,0.9351226933703267
09:57:24.447244,-0.096311115,7.932207,5.8875403,-0.27243787,-0.086434886,-0.3400892,6.648968029633034,-53.412332026499,0.9371873314903746
09:57:24.455879,-0.019142581,7.867601,5.8749776,-0.25716668,-0.09300149,-0.3246653,5.410753343965864,-53.25003990163033,0.1866875595519751
09:57:24.465292,0.08255238,7.812566,5.9557357,-0.23212196,-0.08383878,-0.31580803,3.975780971991314,-52.678069615249704,-0.7941252840647551
09:57:24.476071,0.1585245,7.800602,5.9880385,-0.19577655,-0.07177455,-0.30969957,3.4584075892977766,-52.47908912925431,-1.5164670942216747
09:57:24.486937,0.30269206,7.753942,5.956932,-0.15805672,-0.07146913,-0.31168482,2.465669688957454,-52.43118901260501,-2.9088924035872172
09:57:24.497748,0.41455653,7.752745,5.76431,-0.13148487,-0.07925743,-0.32176378,1.231761437561977,-53.297724867320774,-4.113504906415451
09:57:24.509322,0.50129634,7.752745,5.560322,-0.1293469,-0.100026235,-0.35887277,0.5526002967812897,-54.241752633264916,-5.151630054120743
09:57:24.517729,0.48035914,7.798807,5.3036914,-0.1293469,-0.100026235,-0.35887277,1.8039084550873739,-55.672861679490175,-5.175199756285989
09:57:24.527455,0.43489552,7.9130645,5.1720862,-0.21104772,-0.108425386,-0.37826717,2.2462413241343318,-56.73832679378256,-4.806416498655843
09:57:24.536859,0.48035914,7.975278,5.1942196,-0.2583884,-0.10552386,-0.37948886,0.8777587626565928,-56.81253338402016,-5.2836601720980285
09:57:24.547306,0.6358926,8.0201435,5.224728,-0.31244838,-0.08933641,-0.38468108,-0.17416302032658157,-56.72479960413135,-6.939241250961644
09:57:24.558500,0.6873383,8.109874,5.334798,-0.37047887,-0.06474981,-0.39766157,0.4547865984205652,-56.44557464067206,-7.3415748246817145
09:57:24.565865,0.61675006,8.190034,5.4550376,-0.43614495,-0.048562355,-0.41018394,0.8998305723203419,-56.16599792247052,-6.450505357354089
09:57:24.577509,0.4941179,8.2049885,5.4676,-0.52166355,-0.044439137,-0.41675055,2.0320310103936876,-56.21388779383606,-5.163906038493372
09:57:24.586248,0.3385844,8.152945,5.814559,-0.62016267,-0.03939965,-0.4150707,3.8850999654756397,-54.458242309197644,-3.332595718229553
09:57:24.597814,0.20458634,8.023732,6.3643103,-0.6952969,-0.033749312,-0.40880954,5.791503093021872,-51.56464291260549,-1.8411891216811844
09:57:24.607760,0.17826529,7.8107715,6.7011,-0.72965705,7.635591E-4,-0.4007158,7.396260734271421,-49.36268213174718,-1.5238454060725808
09:57:24.618571,0.20638095,7.533802,6.838089,-0.74905145,0.06062659,-0.40789327,7.247419813199443,-47.75842437496751,-1.728723973859695
09:57:24.628452,0.1160519,7.314859,6.927222,-0.77592874,0.14049487,-0.43339613,7.223116292585244,-46.55506115642715,-0.9597876804020063
09:57:24.638861,-0.10767702,7.151549,7.1342006,-0.8170082,0.19699824,-0.47264308,8.659890980727031,-45.066318973985325,0.8647038165534654
09:57:24.649043,-0.4552345,7.001399,7.353144,-0.87732935,0.2081462,-0.5192202,11.545979730553103,-43.541574864428355,3.5426707793145775
09:57:24.662780,-0.93619186,6.9684978,7.4656067,-0.99583375,0.20738265,-0.57999945,16.25528502647653,-42.8046145284569,7.147617515934039
09:57:24.669351,-1.3471591,6.9122663,7.7647095,-0.99583375,0.20738265,-0.57999945,19.87838448491918,-41.25440064348496,9.842706428923051
09:57:24.681926,-1.7180467,6.8105717,8.078169,-0.99186325,0.32176378,-0.60702944,22.189889547233452,-39.51034940496264,12.006642692898259
09:57:24.692052,-2.2217357,6.7812595,8.341978,-0.9303204,0.4602734,-0.5980195,25.7864315226358,-38.150537288388556,14.913514854595034
